0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
8.287915030226992e-11,7.921638757256427e-11,7.563102582890318e-11,7.225837211090687e-11,6.894804665298686e-11,6.598716789254799e-11,6.29524561660198e-11,6.015869493224276e-11,5.7399163605503845e-11,5.475756276138857e-11,5.232013106948358e-11,4.994370856265701e-11,4.77091844466685e-11,4.554443416677058e-11,4.348907247316643e-11,4.1574647415828604e-11,3.967257539594673e-11,3.79091083135396e-11,3.618526483009988e-11,3.4558427330680615e-11,3.2997466796187015e-11,3.149349040532381e-11,3.012480275886123e-11,2.873294114821737e-11,2.7468078305406878e-11,2.6206586202855123e-11,2.503884996074762e-11,2.3902528343283084e-11,2.2832523396210514e-11,2.1797293913117398e-11,2.0813851121780215e-11,1.990325506483834e-11,1.8986840055664385e-11,1.8141891101312052e-11,1.7326555233654343e-11,1.6539047529590068e-11,1.579224357028794e-11,1.5073268696986874e-11,1.441605594582814e-11,1.3751574978452135e-11,1.3144967637679042e-11,1.2544480724807561e-11,1.198299603491451e-11,1.144754134784243e-11,1.0927240274056499e-11,1.0450938021235935e-11,9.962937228536021e-12,9.524593610590436e-12,9.090791002119775e-12,8.682151129394582e-12,8.291904230212984e-12,7.917086951420368e-12,7.558061810323243e-12,7.21703987403527e-12,6.8988399155594435e-12,6.5815366093959485e-12,6.284162038592788e-12,6.006226047589313e-12,5.7348353951304956e-12,5.474948883522008e-12,5.227374288113622e-12,5.00098861427775e-12,4.768250958335838e-12,4.55545410140486e-12,4.3506475028245734e-12,4.164441849463273e-12,3.9682741963009024e-12,3.788968170623438e-12,3.6172628553900005e-12,3.4540877435033378e-12,3.301506976484515e-12,3.1503521665719265e-12,3.018215260554672e-12,2.8752012003274726e-12,2.7514194438576937e-12,2.6203085893260527e-12,2.501869415485371e-12,2.392175425125813e-12,2.2820931409666233e-12,2.1806667173367863e-12,2.082142706883009e-12,1.994115047150909e-12,1.8991265154015955e-12,1.8133454898701594e-12,1.7312207167230462e-12,1.6531411713242226e-12,1.5799897775040073e-12,1.5077639859785427e-12,1.4440875557307614e-12,1.3751785978351585e-12,1.3164941214357716e-12,1.2550708448040817e-12,1.1976766279207888e-12,1.1447946841028543e-12,1.0922195405253217e-12,1.043620624406597e-12,9.960556363916703e-13,9.54099186416988e-13,9.09375746411015e-13,8.678483293376625e-13,8.292170839471177e-13
7.393865606979962e-11,7.052771843857825e-11,6.741857678175182e-11,6.44157985477894e-11,6.147508415812658e-11,5.866144735021976e-11,5.6073946586060175e-11,5.353714937782429e-11,5.1117075130089104e-11,4.8791715063388707e-11,4.6613403184583364e-11,4.456005618428101e-11,4.249986099259447e-11,4.064745574102956e-11,3.882223803734366e-11,3.7036295683479096e-11,3.54366831372234e-11,3.379313329154544e-11,3.228912068164529e-11,3.0782539125814754e-11,2.9440481451490026e-11,2.8090142866197495e-11,2.6816530889588877e-11,2.561535046244287e-11,2.4486356755496854e-11,2.339816671255655e-11,2.2326891155790457e-11,2.1323829283429802e-11,2.0387086008255254e-11,1.943751146303743e-11,1.854929055871545e-11,1.7764658890642135e-11,1.692784528370251e-11,1.6159770441033104e-11,1.5430502550420505e-11,1.4734430914384964e-11,1.408355275355515e-11,1.3437065163236683e-11,1.2836417475117457e-11,1.2261790713295453e-11,1.173699218745338e-11,1.1184116300440815e-11,1.0676654388222423e-11,1.02012708466734e-11,9.73494194426999e-12,9.302277604431057e-12,8.881994348375972e-12,8.506486464062504e-12,8.101284757355642e-12,7.749347208564126e-12,7.391415299193776e-12,7.051961654563829e-12,6.739912793749771e-12,6.431075340311275e-12,6.160181761476154e-12,5.8682754666087345e-12,5.615894295855072e-12,5.353875171629269e-12,5.109784383833755e-12,4.88204381818211e-12,4.659184860332856e-12,4.451871838019958e-12,4.2489693407673164e-12,4.069991720216811e-12,3.8752919184041265e-12,3.708132715548865e-12,3.5372702466789394e-12,3.37551136533199e-12,3.225534363224923e-12,3.078292910222932e-12,2.9474883002612185e-12,2.808478119686947e-12,2.687165080803281e-12,2.5629690818297712e-12,2.445529550201081e-12,2.3370512757290135e-12,2.2299166062828664e-12,2.130591913470537e-12,2.0335958083636673e-12,1.9473862078921755e-12,1.8564469653997254e-12,1.774417719240597e-12,1.6928339191932802e-12,1.6155321043360237e-12,1.5436679857740774e-12,1.4732912913732712e-12,1.4103416181105605e-12,1.3437235915795008e-12,1.2858245357490794e-12,1.2265423466096806e-12,1.170431311736274e-12,1.1184442789742667e-12,1.0673714763804457e-12,1.0220828682008963e-12,9.738241858640861e-13,9.318034665345426e-13,8.884384400768225e-13,8.491137223252049e-13,8.101499592728429e-13,7.734214515261932e-13,7.38772110695802e-13
6.588678902742957e-11,6.292642500286961e-11,6.003593488779351e-11,5.7360920150953125e-11,5.4735540793088345e-11,5.2358946142183726e-11,5.000755150314318e-11,4.7723119186957115e-11,4.5617558552746266e-11,4.34963664332334e-11,4.8185523519481455e-11,3.9672588709792954e-11,3.794071387435275e-11,3.625939407617953e-11,3.4540399327037573e-11,3.305719547301582e-11,3.153028062460024e-11,3.008610510476134e-11,2.8751095978178753e-11,2.7433651157822636e-11,2.6278107668255786e-11,2.5032863668956324e-11,2.395627184011096e-11,2.2838537731418567e-11,2.1797294333560123e-11,2.0825800422698314e-11,1.9880861301244942e-11,1.8983665626583583e-11,1.815556629792107e-11,1.7340272263019615e-11,1.6561679368755584e-11,1.579224367596689e-11,1.5089270747863067e-11,1.4411102679767792e-11,1.3763459603262452e-11,1.3133060039508852e-11,1.2547079687703735e-11,1.1990249301644872e-11,1.1451573331990196e-11,1.0920943739756142e-11,1.0475340731083518e-11,9.96938213032298e-12,9.51657242770975e-12,9.093427439050011e-12,1.0078647358206761e-11,9.613970824428202e-12,9.184872833603944e-12,8.797487752846784e-12,8.374245965353976e-12,7.999118920564206e-12,7.637969198942149e-12,7.303005269866348e-12,6.975011306581262e-12,6.656582745368985e-12,6.3510980205865834e-12,6.074083404950005e-12,5.797061843344083e-12,5.536515447548791e-12,5.289579600224972e-12,5.054323535003248e-12,4.825047726681888e-12,4.601910105012781e-12,4.396732245551135e-12,4.199085804395019e-12,4.0174320481141075e-12,3.828283867494898e-12,3.657939480250515e-12,3.492546805937797e-12,3.3365528710927696e-12,3.1878774186019503e-12,3.041630458935812e-12,2.9037115766249604e-12,2.7718500805372433e-12,2.652702073591175e-12,2.5288945846318005e-12,2.4175963815175063e-12,2.306971095226613e-12,2.203776603805968e-12,2.1053828224033994e-12,2.0088066193207406e-12,1.918463213571085e-12,1.8321860257254905e-12,1.751784788051825e-12,1.6711065184346484e-12,1.5967484964326551e-12,1.5242006873546984e-12,1.4560207630011807e-12,1.3899372080335719e-12,1.3272053716982271e-12,1.2688265220713432e-12,1.210513302726941e-12,1.1569493377745554e-12,1.1040891276518226e-12,1.054673641091208e-12,1.0068422367849222e-12,9.617508260746355e-13,9.19844801805373e-13,8.768758932413436e-13,8.383053697900629e-13,8.001193051132186e-13,7.641536639753008e-13
5.871269613726747e-11,5.605701920963852e-11,5.352346908370233e-11,5.113105583765106e-11,4.893326989833132e-11,4.665591925945005e-11,4.4517668060730815e-11,4.251621209336028e-11,4.057084101581704e-11,3.8779502080125494e-11,3.70616926113626e-11,3.5397038067025836e-11,3.3765347864299605e-11,3.225444318999334e-11,3.080452979151163e-11,2.941987734554061e-11,2.810675403107681e-11,2.682732233638475e-11,2.5610528373836443e-11,2.4512471432344975e-11,2.3369766072347707e-11,2.2326894927461843e-11,2.131632301468345e-11,2.0352342215871913e-11,1.944357538589565e-11,2.155065465226128e-11,2.056288286831817e-11,1.962404256104395e-11,1.8751340316931144e-11,1.792423247697297e-11,1.7103033875414797e-11,1.6323880665216105e-11,1.559634002185162e-11,1.489505658627051e-11,1.4245019853287138e-11,1.3582983818626952e-11,1.2988079154410207e-11,1.2388887450753994e-11,1.1834631831278403e-11,1.1295785421073488e-11,1.078627287415617e-11,1.031733155980832e-11,9.839237106409038e-12,8.10341801174193e-12,8.97830083584409e-12,7.391415310566933e-12,7.055388898754614e-12,6.734012148449236e-12,6.433851681431407e-12,6.144553048048445e-12,5.876305028840081e-12,5.603299441539837e-12,5.355627971365559e-12,5.110701978318445e-12,4.8834596570891896e-12,4.661449214722835e-12,4.448723842655141e-12,4.250803649456393e-12,4.057115164313202e-12,3.88064536132e-12,3.702812108733541e-12,3.5372702469163515e-12,3.3794533323045073e-12,3.2236838273898044e-12,3.0791807561283863e-12,2.940713313470545e-12,2.8119639513604156e-12,2.681701526472429e-12,2.562969081889471e-12,2.4459289183563435e-12,2.3370512757588978e-12,2.2309023268974993e-12,2.129221245160049e-12,2.036686029002248e-12,1.9429100186438055e-12,1.8570697110004663e-12,1.7725124534387456e-12,1.6928339191982364e-12,1.6172459313391926e-12,1.542690089386363e-12,1.4758170433431965e-12,1.407403064871316e-12,1.345625114983736e-12,1.2834532934595154e-12,1.2265423466109284e-12,1.1708204456551824e-12,1.118444278974892e-12,1.0676866973861747e-12,1.019500384331915e-12,9.750626509880852e-13,9.300371022701696e-13,8.887088769319195e-13,8.482866908159991e-13,8.101499592729456e-13,7.734214515262331e-13,7.391536297230383e-13,7.062276459757947e-13,6.740129503568675e-13,6.43941557190413e-13,6.14740836775687e-13,5.871641321748302e-13
5.242103341151817e-11,5.000808585451608e-11,4.768184155461228e-11,4.5553544101003216e-11,4.353069189456612e-11,4.1522528243050494e-11,3.967262215264252e-11,3.790920196695587e-11,3.619440267061398e-11,3.46329765483041e-11,3.299748456989767e-11,3.153030608590147e-11,3.010424165628369e-11,2.874371275945019e-11,2.7458881239995096e-11,2.6206590087050715e-11,2.5055572138397403e-11,2.3902531291292987e-11,2.284602264775689e-11,2.1806064466600366e-11,2.0825802536433533e-11,2.312710058369308e-11,2.2074243374911914e-11,2.104132955639735e-11,2.0091120203056703e-11,1.9197141019673725e-11,1.8324923434597446e-11,1.7500988613347696e-11,1.6714138473075605e-11,1.5972239701356044e-11,1.5269531910466333e-11,1.4556341812280056e-11,1.3909590851374708e-11,1.3276851156752228e-11,1.2674934236047958e-11,1.2103088860723397e-11,1.1562788203742723e-11,1.1042921510994611e-11,1.0546453710381695e-11,1.0075145757324558e-11,9.615448966763595e-12,9.193497338604339e-12,8.767411745119847e-12,8.396233842902291e-12,8.000962519088832e-12,7.654496908422127e-12,7.297836897326845e-12,6.96527280651078e-12,6.6547235521724095e-12,6.351098021184516e-12,6.068385298665554e-12,5.795555662595695e-12,5.547336609744751e-12,5.287696471294335e-12,5.054323538650729e-12,4.820410047269321e-12,4.601266517875407e-12,4.396732246006718e-12,4.199085804791959e-12,4.017432049949513e-12,3.82828386762603e-12,3.662661942321105e-12,3.4935464120221684e-12,3.333569667981393e-12,3.185621341738223e-12,3.0396827241603254e-12,2.9095489409725984e-12,2.772075949339622e-12,2.6542910315865526e-12,2.5282697573021836e-12,2.4186185676810527e-12,2.3075027915085815e-12,2.20218735527194e-12,2.1041853031031792e-12,2.0082984598635114e-12,1.9223199216878503e-12,1.8321860257282298e-12,1.7526228795031964e-12,1.6714565101537024e-12,1.5954511784997518e-12,1.5245519755920789e-12,1.4548209174609767e-12,1.3922414465978354e-12,1.3274351126295423e-12,1.2693763811980667e-12,1.2110295743462905e-12,1.157392731782343e-12,1.1043203648853937e-12,1.053982052610657e-12,1.0070294075835638e-12,9.611906481906362e-13,9.198448018061709e-13,8.770276815689526e-13,8.386686581103346e-13,8.001193051133188e-13,7.63589316370181e-13,7.296172295807854e-13,6.962937429486799e-13,6.665845329230019e-13,6.354224694033659e-13,6.074375194496946e-13
4.6613585145997206e-11,4.4560609299316676e-11,4.252759099931697e-11,4.060492764960329e-11,3.877957707811729e-11,3.701994235852325e-11,3.5371659733636383e-11,3.378186379521489e-11,3.2247104024038386e-11,3.079717465312224e-11,2.9419898988110306e-11,2.8084194218288423e-11,2.6834755654736633e-11,2.561053248358865e-11,2.4497982975757952e-11,2.335185687580891e-11,2.230462635555888e-11,2.1305433635902724e-11,2.0347476952093086e-11,1.9443579518240662e-11,1.855503582166147e-11,1.774323134447894e-11,1.963080682774078e-11,1.8751340989767765e-11,1.790480444315733e-11,1.709961976424835e-11,1.6358421871151025e-11,1.5604021608844598e-11,1.491468479590887e-11,1.4238375103430226e-11,1.3589208615677926e-11,1.2982723589918039e-11,1.2384822799268883e-11,1.1829586639769816e-11,1.1302661104303582e-11,1.0789569969342633e-11,1.0317331730179553e-11,9.843334374868638e-12,9.395275869925695e-12,8.976023575982413e-12,8.566989912022174e-12,8.200223213879265e-12,7.819063685018492e-12,7.47275516619236e-12,7.1319441641513445e-12,6.8137123997428125e-12,6.501927963551347e-12,6.209584886437934e-12,5.92918745661027e-12,5.6637809558658e-12,5.414899670477083e-12,5.16600413373163e-12,4.937200351776968e-12,4.710804500028371e-12,4.496071568525019e-12,4.295781201797772e-12,4.1026320465826065e-12,3.923869532230814e-12,3.741220464115288e-12,3.576039013516727e-12,3.413145081961197e-12,3.2607262664096496e-12,3.1123976672245735e-12,2.970246498136305e-12,2.838194493706936e-12,2.708777364737715e-12,2.5912040477346666e-12,2.472988243428263e-12,2.362665545526419e-12,2.2545103772042587e-12,2.1523675363228503e-12,2.055910162344887e-12,1.9634628571652374e-12,1.8776473232090193e-12,1.790514748115567e-12,1.7113194062658593e-12,1.6331019643516445e-12,1.5604553074849244e-12,1.4895402346675155e-12,1.421598546354185e-12,1.3599501741857087e-12,1.2972470451281597e-12,1.239998491555208e-12,1.1832120066237785e-12,1.1303011050111205e-12,1.0789797677727342e-12,1.0300025360106222e-12,9.846504252756178e-13,9.396939680215238e-13,8.985101696957935e-13,8.569307208763918e-13,8.189672165833013e-13,7.817404203795645e-13,7.467825343556848e-13,7.128748630998593e-13,6.806964349264021e-13,6.507894969997337e-13,6.208496478039302e-13,5.934009287694067e-13,5.663932800594852e-13,5.409314535211947e-13
4.156103882418063e-11,3.966536431925231e-11,3.7909370227237455e-11,3.618536408637161e-11,3.463342383536181e-11,3.299751650272032e-11,3.1573987555745736e-11,3.010427840316266e-11,2.8732955461142548e-11,2.7458909138766522e-11,2.6211422382056022e-11,2.5081712979468565e-11,2.3907376308476038e-11,2.2818060720150272e-11,2.1794134790714396e-11,2.0813853496094953e-11,1.9939344006629268e-11,1.8995661862497475e-11,1.8165071111546086e-11,1.7326559997485236e-11,1.920365727754457e-11,1.8334395997030458e-11,1.7500989480537006e-11,1.6723653093754716e-11,1.5978831575090765e-11,1.524509186290914e-11,1.4575998395247098e-11,1.3905311507865962e-11,1.3280302084708098e-11,1.2683424693905312e-11,1.2129846142551112e-11,1.1558714553168453e-11,1.1042921606111577e-11,1.0542367060118417e-11,1.0078647590420632e-11,9.617279587227068e-12,9.183039258215208e-12,8.770091711988305e-12,8.37757056098055e-12,8.009659054601252e-12,7.637969211621028e-12,7.30013813406771e-12,6.967972847283145e-12,6.6565827646402e-12,6.352864125753195e-12,6.0671738495024736e-12,5.795555666561513e-12,5.533790206555632e-12,5.289579609907968e-12,5.046356206144019e-12,4.821633018555566e-12,4.602706702768397e-12,4.3933581141912e-12,4.200317048525958e-12,4.008542007620784e-12,3.8328603611608375e-12,3.655490945891561e-12,3.493546412596907e-12,3.3347445238939094e-12,3.1856213420259634e-12,3.0409781608497888e-12,2.9024372123245633e-12,2.7761347051916696e-12,2.6476455460083444e-12,2.531326826748408e-12,2.416117728693122e-12,2.3075027915562942e-12,2.204438620879551e-12,2.103127271547375e-12,2.0116152316399144e-12,1.918463213582124e-12,1.8341740102500303e-12,1.7497920502620011e-12,1.671890897741058e-12,1.5959625276552914e-12,1.5245519755980875e-12,1.4553850269085226e-12,1.389707800505424e-12,1.3285129494153986e-12,1.2675160754502924e-12,1.2113846683873551e-12,1.1565933736463524e-12,1.1043203648863913e-12,1.0542551046444208e-12,1.0064699556096705e-12,9.626322244022172e-13,9.181708384378178e-13,8.777398012666451e-13,8.37439566293427e-13,8.001193051135691e-13,7.638119330631559e-13,7.296172295809107e-13,6.965394401667961e-13,6.651142009062577e-13,6.357670429025583e-13,6.066294571073599e-13,5.797250299974376e-13,5.536704363927089e-13,5.285088190608158e-13,5.04645539684759e-13,4.820095742631566e-13
3.708007803574572e-11,3.533748920124266e-11,3.382563099193509e-11,3.224715126328413e-11,3.0791253941642845e-11,2.941254163094191e-11,2.808421482980659e-11,2.6834796929168488e-11,2.5606642158657616e-11,2.449805515875758e-11,2.3386602712516228e-11,2.2313399908910202e-11,2.1295793328764842e-11,2.034355560588793e-11,1.945115070369651e-11,2.153092547936977e-11,2.05586815337499e-11,1.965015770809007e-11,1.8751342679856824e-11,1.7904805414747657e-11,1.7099620610692403e-11,1.6334097006265593e-11,1.561591871340397e-11,1.4892288593537505e-11,1.4233053044254674e-11,1.3585762102002198e-11,1.2978427724639139e-11,1.238663910414985e-11,1.18295867620858e-11,1.1302661349155183e-11,1.0789570062179107e-11,1.0312971479200934e-11,9.839237171417217e-12,9.400859786561947e-12,8.974188423224133e-12,8.57247944598252e-12,8.200223429152828e-12,7.81452888062358e-12,7.469892404796711e-12,7.127393345087463e-12,6.811402091424649e-12,6.501927972422421e-12,6.20958489416677e-12,5.9291874610530776e-12,5.659215666129774e-12,5.412554091808707e-12,5.1630080216639195e-12,4.935308927632203e-12,4.7120287746913895e-12,4.499021746321391e-12,4.298001053892133e-12,4.1006647472284885e-12,3.916728744996684e-12,3.740572966410186e-12,3.5760390149970163e-12,3.411690030879002e-12,3.2597230235020114e-12,3.113206535257474e-12,2.9724741885117636e-12,2.8376669747846445e-12,2.709627153931924e-12,2.5901867373976635e-12,2.4710264235832535e-12,2.3593730000509128e-12,2.255042592623362e-12,2.1531443539938973e-12,2.0555626905705717e-12,1.962606422449334e-12,1.8776473233027064e-12,1.7902329070988967e-12,1.7103460260357436e-12,1.6334522692528434e-12,1.5635822561627193e-12,1.4898918658615989e-12,1.4225683672622696e-12,1.3580968016151693e-12,1.2968314049353598e-12,1.2395570427680134e-12,1.1827951521218653e-12,1.1332256972580028e-12,1.0794985211632402e-12,1.0330485519946262e-12,9.837908967764593e-13,9.393210461480096e-13,8.981486505734066e-13,8.56808012410288e-13,8.187328861106057e-13,7.817404203798082e-13,7.487147932738138e-13,7.130277767293107e-13,6.808200005024239e-13,6.499841997094383e-13,6.206686981625827e-13,5.932092758493743e-13,5.660874399997638e-13,5.421979690659144e-13,5.163088101975189e-13,4.942893459220096e-13,4.712181953660385e-13,4.4966573483766296e-13,4.298154998543743e-13
3.299759671420508e-11,3.150308881078549e-11,3.009096719231355e-11,2.8737803207443305e-11,2.7468250478368114e-11,2.6206614594654513e-11,2.502415349736791e-11,2.39302279592248e-11,2.284607913608654e-11,2.1819641851643957e-11,2.0839408044515074e-11,1.992456378117753e-11,1.9001750340254998e-11,1.814190539084121e-11,2.0095335456551094e-11,1.9197150241384394e-11,1.833440174438173e-11,1.7490795164847176e-11,1.6707964003484473e-11,1.5959282064186726e-11,1.5254655517741895e-11,1.455357182274125e-11,1.3905312601577818e-11,1.3274071597202093e-11,1.2679966997966075e-11,1.21049064706415e-11,1.1558714672586922e-11,1.1053547141983103e-11,1.054419212542311e-11,1.0083016052749568e-11,9.619550102433173e-12,9.189975598338388e-12,8.771928591555613e-12,8.371292046284528e-12,8.014109295227374e-12,7.63945841656205e-12,7.303005433230782e-12,6.9679728734896125e-12,6.658896332713566e-12,6.354073587187712e-12,6.064766062270759e-12,5.794342120641909e-12,5.533790212281544e-12,5.291929210362188e-12,5.046356209011759e-12,4.823153418970421e-12,4.6036940001239644e-12,4.397960610829552e-12,4.19809477555254e-12,4.006609078453465e-12,3.832860365537234e-12,3.656138930815328e-12,3.494790587017114e-12,3.3347445244410684e-12,3.18662585491239e-12,3.0409781611238077e-12,2.9029415667650226e-12,2.7731257686897234e-12,2.6484174402818814e-12,2.532345726749883e-12,2.415158917093264e-12,2.3081632247842957e-12,2.2032438575912518e-12,2.1047191483450457e-12,2.0091543463452114e-12,1.9184632136019578e-12,1.8341740103413546e-12,1.7497920502770531e-12,1.6724310491158077e-12,1.5963131529311982e-12,1.5245519756131738e-12,1.4556687810123165e-12,1.389372429653707e-12,1.3290610034151938e-12,1.267516075452789e-12,1.2118267510572045e-12,1.1560761429804523e-12,1.1046073619141879e-12,1.0544419852848893e-12,1.0072615014212544e-12,9.615633516055157e-13,9.18048351241966e-13,8.781018969384053e-13,8.375915851631752e-13,8.003539134186538e-13,7.639644457263975e-13,7.296172295812264e-13,6.966629109805699e-13,6.649151754971616e-13,6.360048035026546e-13,6.066294571074125e-13,5.799169357519272e-13,5.532908345523182e-13,5.286335825127823e-13,5.050267030382415e-13,4.818051108592241e-13,4.601990443970537e-13,4.3950257692470476e-13,4.2020420657513673e-13,4.0086226953353226e-13,3.830205289652779e-13
2.94066322155473e-11,2.809773399024161e-11,2.6821420187861677e-11,2.5628910679240785e-11,2.4449209943078393e-11,2.3377342613592902e-11,2.2336374332843563e-11,2.1323913656335767e-11,2.0340391409358477e-11,1.9437539307662023e-11,2.1530935209389107e-11,2.0582714511527826e-11,1.9634212194211506e-11,1.8745190836914734e-11,1.7908218625722566e-11,1.7091374396706514e-11,1.6358442668878694e-11,1.559634253385689e-11,1.4908068999797725e-11,1.422533917688736e-11,1.3593497307390742e-11,1.2972191023846767e-11,1.2384823124712513e-11,1.1838103646870038e-11,1.1297606816476795e-11,1.0802470260919687e-11,1.0302573509147144e-11,9.846152252155216e-12,9.398587301459436e-12,8.978301152923475e-12,8.570641070686559e-12,8.180179512239517e-12,7.827773560585874e-12,7.465745003354001e-12,7.1342484912949804e-12,6.809545030629772e-12,6.5034265374652975e-12,6.208374465763075e-12,5.927418012450719e-12,5.669502118239989e-12,5.406963984668184e-12,5.169404766050862e-12,4.9315840547408106e-12,4.7120287831848194e-12,4.498033552209698e-12,4.296771272888286e-12,4.1018323209254685e-12,3.916728745923872e-12,3.7442582276570784e-12,3.5723456733168613e-12,3.4141458761127885e-12,3.259723024729175e-12,3.112397668210564e-12,2.9712945925709134e-12,2.8366177438317182e-12,2.7130662321164433e-12,2.587757019231073e-12,2.473806874870283e-12,2.3602253797534932e-12,2.2550425928006735e-12,2.1527145149525637e-12,2.056340746354219e-12,1.9631148691743213e-12,1.874546511207837e-12,1.7918349821244172e-12,1.7097141075379236e-12,1.633887129445326e-12,1.560455307539238e-12,1.4895402346881012e-12,1.4222843754002692e-12,1.3576397660950862e-12,1.2983261276839716e-12,1.23850059792331e-12,1.1838536325212798e-12,1.1297833782458488e-12,1.0792112119217938e-12,1.0309825975653344e-12,9.841294735890424e-13,9.395425064007533e-13,8.971630993100246e-13,8.575047133923386e-13,8.182692303992548e-13,7.838538795466661e-13,7.467825343568187e-13,7.128748631002889e-13,6.806964349266496e-13,6.499841997095405e-13,6.213185811748492e-13,5.927497815079624e-13,5.66268873524645e-13,5.409314535213827e-13,5.17887122405148e-13,4.933943275353372e-13,4.709917512993993e-13,4.503917360243627e-13,4.294403020564632e-13,4.103748148675998e-13,3.9182765146444887e-13,3.750459828174066e-13,3.573898671626834e-13,3.411755517455353e-13
